Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
78129,Killing Floor (Jack Reacher #1),Lee Child,"Child, Lee",,"=""0515141429""","=""9780515141429""",1,4.08,Jove,Mass Market Paperback,474,2006,1997,,2018/01/06,,,read,,,,1,0
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316346624""","=""9780316346627""",3,4.01,Time Warner Book Group,Paperback,301,2002,2000,,2017/07/28,,,read,,,,1,0
2265,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,"Armstrong, Lance",Sally Jenkins,"=""0425179613""","=""9780425179611""",4,3.71,Berkley Trade,Paperback,294,2001,1999,,2017/07/28,,,read,,,,1,0
25666058,If at Birth You Don't Succeed: My Adventures with Disaster and Destiny,Zach Anner,"Anner, Zach",,"=""162779364X""","=""9781627793643""",2,4.03,Henry Holt and Co.,Hardcover,338,2016,2016,,2016/11/05,,,read,,,,1,0
13033022,The Folly of Fools: The Logic of Deceit and Self-Deception in Human Life,Robert Trivers,"Trivers, Robert",,"=""""","=""""",2,3.64,Basic Books,Hardcover,397,2011,2011,2017/03/06,2016/10/03,"better-than-expected, meh, nonfiction","better-than-expected (#17), meh (#25), nonfiction (#12)",read,,,,1,0
6604794,The Sky Is Everywhere,Jandy Nelson,"Nelson, Jandy",,"=""0803734956""","=""9780803734951""",1,3.95,Dial Books,Hardcover,288,2010,2010,2016/07/21,2016/08/21,"cliche, got-boring, meh, romance, sucky-romance, sucky-af, on-life-and-living, went-downhill, what-did-i-just-read, doesnt-deserve-the-hype, wtf","cliche (#5), got-boring (#4), meh (#14), romance (#11), sucky-romance (#5), sucky-af (#14), on-life-and-living (#13), went-downhill (#3), what-did-i-just-read (#23), doesnt-deserve-the-hype (#7), wtf (#5)",read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",1,3.95,Orbit ,Paperback,461,2014,2014,2016/09/01,2016/09/01,"better-than-expected, thrilling, meh, random, wow","better-than-expected (#5), thrilling (#6), meh (#16), random (#5), wow (#11)",read,,,,1,0
1902241,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",Mary E. Pearson,"Pearson, Mary E.",,"=""0805076689""","=""9780805076684""",1,3.69,Henry Holt and Co.,Hardcover,266,2008,2008,2016/04/03,2016/10/03,"better-than-expected, good, meh, random, on-life-and-living, what-did-i-just-read, weird, wow","better-than-expected (#9), good (#3), meh (#18), random (#6), on-life-and-living (#15), what-did-i-just-read (#29), weird (#3), wow (#15)",read,,,,1,0
16068905,Fangirl,Rainbow Rowell,"Rowell, Rainbow",,"=""""","=""""",2,3.94,St. Martin's Griffin,ebook,483,2013,2013,2017/02/03,2017/02/04,"better-than-expected, good, hyped, meh, on-life-and-living, doesnt-deserve-the-hype, lgbt","better-than-expected (#15), good (#5), hyped (#4), meh (#24), on-life-and-living (#17), doesnt-deserve-the-hype (#10), lgbt (#4)",read,,,,1,0
32768522,"Carry On (Simon Snow, #1)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250135028""","=""9781250135025""",2,4.16,Wednesday Books,Paperback,522,2017,2015,2017/02/19,2017/02/17,"got-boring, romance, disappointed, lgbt","got-boring (#6), romance (#14), disappointed (#1), lgbt (#1)",read,,,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",3,4.34,Vintage,Paperback,512,2015,2011,2017/02/16,2016/10/18,"thrilling, good, nonfiction","thrilling (#9), good (#6), nonfiction (#10)",read,,,,1,0
44184,Monster,Walter Dean Myers,"Myers, Walter Dean",,"=""0064407314""","=""9780064407311""",1,3.73,Amistad,Paperback,281,2001,1999,2017/01/15,2017/02/04,"assigned-reading, crime, dark, what-did-i-just-read, wtf","assigned-reading (#4), crime (#3), dark (#5), what-did-i-just-read (#34), wtf (#10)",read,,,,1,0
47762,Daughters of Eve,Lois Duncan,"Duncan, Lois",,"=""0440918642""","=""9780440918646""",2,3.62,Laurel Leaf,Mass Market Paperback,256,1990,1979,2016/12/27,2016/12/28,"better-than-expected, meh, weird","better-than-expected (#13), meh (#22), weird (#4)",read,,,,1,0
5695,Demons,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""""","=""""",0,4.31,Vintage,Paperback,733,1995,1872,,2016/11/05,to-read,to-read (#13),to-read,,,,0,0
23346377,"In a Dark, Dark Wood",Ruth Ware,"Ware, Ruth",,"=""1846558913""","=""9781846558917""",1,3.72,Harvill Secker,Hardcover,352,2015,2015,2016/10/23,2016/10/18,"better-than-expected, dark, meh, mystery","better-than-expected (#12), dark (#4), meh (#21), mystery (#6)",read,,,,1,0
518848,"Sabriel (Abhorsen, #1)",Garth Nix,"Nix, Garth",,"=""0064471837""","=""9780064471831""",0,4.17,Harper Collins,Mass Market Paperback,491,1996,1995,,2016/10/11,to-read,to-read (#12),to-read,,,,0,0
15839984,Cruel Beauty,Rosamund Hodge,"Hodge, Rosamund",,"=""0062224735""","=""9780062224736""",2,3.64,Balzer + Bray,Hardcover,346,2014,2014,,2016/07/08,"cliche, meh, sucky-romance, romance","cliche (#4), meh (#8), sucky-romance (#1), romance (#1)",read,,,,1,0
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,"=""159420571X""","=""9781594205712""",3,3.83,Penguin Press,Hardcover,297,2014,2014,2016/08/21,2016/08/21,"better-than-expected, on-life-and-living, wow, what-did-i-just-read","better-than-expected (#4), on-life-and-living (#11), wow (#18), what-did-i-just-read (#33)",read,,,,1,0
24921954,"The Thousandth Floor (The Thousandth Floor, #1)",Katharine McGee,"McGee, Katharine",,"=""""","=""""",2,3.66,HarperCollins ,Kindle Edition,448,2016,2016,2016/09/26,2016/09/26,"better-than-expected, good, what-did-i-just-read, sucky-romance, romance, dark, messed-up, wow, wtf","better-than-expected (#7), good (#2), what-did-i-just-read (#28), sucky-romance (#6), romance (#12), dark (#1), messed-up (#4), wow (#14), wtf (#8)",read,,,,1,0
25203675,"The Star-Touched Queen (The Star-Touched Queen, #1)",Roshani Chokshi,"Chokshi, Roshani",,"=""1250085470""","=""9781250085474""",1,3.57,St. Martin's Griffin,Hardcover,342,2016,2016,2016/10/08,2016/10/08,"cliche, dark, meh, sucky-af, sucky-romance, romance, what-did-i-just-read, wtf","cliche (#7), dark (#3), meh (#20), sucky-af (#16), sucky-romance (#7), romance (#13), what-did-i-just-read (#31), wtf (#9)",read,,,,1,0
27213121,"The Black Widow (Gabriel Allon, #16)",Daniel Silva,"Silva, Daniel",,"=""006232022X""","=""9780062320223""",2,4.33,Harper,Hardcover,528,2016,2016,2016/10/08,2016/09/23,"thrilling, better-than-expected, dark, good, what-did-i-just-read, wow, hyped","thrilling (#7), better-than-expected (#10), dark (#2), good (#4), what-did-i-just-read (#30), wow (#16), hyped (#1)",read,,,,1,0
26892023,"Guilty Minds (Nick Heller, #3)",Joseph Finder,"Finder, Joseph",,"=""0525954627""","=""9780525954620""",1,3.99,Dutton,Hardcover,400,2016,2016,2016/10/08,2016/10/08,"crime, meh, mystery, went-downhill","crime (#2), meh (#19), mystery (#4), went-downhill (#5)",read,,,,1,0
30046024,"Exhume (Dr. Schwartzman, #1)",Danielle Girard,"Girard, Danielle",,"=""1503939308""","=""9781503939301""",0,4.03,Thomas & Mercer,Paperback,399,2016,2016,,2016/09/24,to-read,to-read (#11),to-read,,,,0,0
11173969,Nature - Conduct of Life,Ralph Waldo Emerson,"Emerson, Ralph Waldo",,"=""144373389X""","=""9781443733892""",0,4.00,Pomona Press,Hardcover,324,2008,2006,,2016/09/24,to-read,to-read (#10),to-read,,,,0,0
101830,Tao Teh Ching,Lao Tzu,"Tzu, Lao","John C. H. Wu, Arthur W. Hummel, Paul K. T. Sih","=""0877733880""","=""9780877733881""",0,4.29,Shambhala,Paperback,165,1989,-350,,2016/09/24,to-read,to-read (#9),to-read,,,,0,0
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,"=""1594744769""","=""9781594744761""",2,3.92,Quirk,Hardcover,352,2011,2011,2016/09/23,2016/09/23,"better-than-expected, what-did-i-just-read, wow, weird, good","better-than-expected (#6), what-did-i-just-read (#27), wow (#13), weird (#1), good (#1)",read,,,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",1,4.23,Harvest Books,Paperback,311,2004,1966,2016/09/13,2016/03/10,"meh, on-life-and-living, what-did-i-just-read","meh (#17), on-life-and-living (#14), what-did-i-just-read (#26)",read,,,,1,0
13376,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,"Farmer, Nancy",,"=""0689852231""","=""9780689852237""",3,4.08,Atheneum Books for Young Readers,Paperback,380,2004,2002,2016/08/25,2016/09/01,"assigned-reading, cliche, die, dystopian, messed-up, what-did-i-just-read, wow, wtf","assigned-reading (#2), cliche (#6), die (#8), dystopian (#5), messed-up (#3), what-did-i-just-read (#25), wow (#12), wtf (#7)",read,,,,1,0
2429135,"The Girl With the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",1,4.17,Viking Canada,Hardcover,480,2008,2005,2016/08/21,2016/03/24,"die, got-boring, meh, messed-up, mystery, random, sucky-af, went-downhill, what-did-i-just-read, doesnt-deserve-the-hype, wow, wtf","die (#7), got-boring (#5), meh (#15), messed-up (#2), mystery (#2), random (#4), sucky-af (#15), went-downhill (#4), what-did-i-just-read (#24), doesnt-deserve-the-hype (#8), wow (#10), wtf (#6)",read,,,,1,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",4,4.41,Random House,Kindle Edition,208,2016,2016,2016/08/17,2016/08/21,"shes-perfect-to-me, nonfiction, recommend, on-life-and-living, what-did-i-just-read, wow","shes-perfect-to-me (#7), nonfiction (#9), recommend (#16), on-life-and-living (#12), what-did-i-just-read (#22), wow (#9)",read,,,,1,0
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",2,3.86,Miramax,Paperback,396,2003,2001,2013/01/01,2016/03/10,meh,meh (#1),read,,,,2,0
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",3,4.38,HarperCollins Publishers,Hardcover,64,1964,1964,2011/01/01,2016/03/10,recommend,recommend (#2),read,,,,1,0
7784,The Lorax,Dr. Seuss,"Seuss, Dr.",,"=""0679889108""","=""9780679889106""",4,4.35,Random House Childrens Books,Hardcover,72,1998,1971,2009/01/01,2016/03/10,,,read,,,,1,0
23272028,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""0062398903""","=""9780062398901""",3,3.75,Katherine Tegen Books,Hardcover,336,2016,2016,2016/04/10,2016/03/11,"recommend, what-did-i-just-read","recommend (#11), what-did-i-just-read (#7)",read,,,,1,0
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,"Spinelli, Jerry",,"=""0439488400""","=""9780439488402""",3,3.77,Scholastic,Paperback,186,2002,2000,2014/01/01,2016/03/11,,,read,,,,1,0
5056084,"Wings (Wings, #1)",Aprilynne Pike,"Pike, Aprilynne",,"=""0061668036""","=""9780061668036""",1,3.76,HarperTeen,Hardcover,290,2009,2009,2015/01/01,2016/03/11,meh,meh (#3),read,,,,1,0
12700353,Me and Earl and the Dying Girl,Jesse Andrews,"Andrews, Jesse",,"=""1419701762""","=""9781419701764""",2,3.51,FBAPowersetup,Hardcover,295,2012,2012,2016/07/22,2016/07/23,"thrilling, better-than-expected, funny-and-ish, on-life-and-living","thrilling (#3), better-than-expected (#2), funny-and-ish (#2), on-life-and-living (#9)",read,,,,1,0
117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,"Dawkins, Richard",,"=""0141026162""","=""9780141026169""",4,4.09,Penguin,Paperback,466,2006,1986,2016/06/26,2016/07/08,"nonfiction, wow, what-did-i-just-read","nonfiction (#6), wow (#3), what-did-i-just-read (#17)",read,,,,1,0
21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",3,4.14,Dey Street Books,Hardcover,303,2014,2014,,2016/08/01,"funny-and-ish, nonfiction, what-did-i-just-read, wow, wtf, recommend","funny-and-ish (#4), nonfiction (#8), what-did-i-just-read (#20), wow (#8), wtf (#3), recommend (#15)",read,,,,1,0
21920942,Genocide of One,Kazuaki Takano,"Takano, Kazuaki",Philip Gabriel,"=""031622622X""","=""9780316226226""",4,4.01,Mulholland Books,Hardcover,506,2014,2011,2016/07/28,2016/08/01,"thrilling, shes-perfect-to-me, better-than-expected, what-did-i-just-read, wow, wtf","thrilling (#4), shes-perfect-to-me (#6), better-than-expected (#3), what-did-i-just-read (#19), wow (#6), wtf (#2)",read,,,,1,0
6442769,Paper Towns,John Green,"Green, John",Gázsity Mila,"=""014241493X""","=""9780142414934""",4,3.70,Speak,Paperback,305,2009,2008,2016/01/01,2016/03/10,recommend,recommend (#5),read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",3,4.17,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2016/07/23,"nonfiction, wow","nonfiction (#7), wow (#5)",read,,,,1,0
15829686,"Tandem (Many-Worlds, #1)",Anna Jarzab,"Jarzab, Anna",,"=""0375990771""","=""9780375990779""",4,3.81,Delacorte Books for Young Readers,Hardcover,428,2013,2013,2016/06/28,2016/07/08,"better-than-expected, dystopian, romance","better-than-expected (#1), dystopian (#4), romance (#8)",read,,,,1,0
21086818,"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh,"Marsh, Henry",,"=""0297869876""","=""9780297869870""",2,4.25,Weidenfeld & Nicolson,Hardcover,278,2014,2014,2016/06/23,2016/07/08,"meh, nonfiction","meh (#13), nonfiction (#5)",read,,,,1,0
18053060,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige,"Paige, Danielle",,"=""0062280678""","=""9780062280671""",3,3.80,HarperCollins,Hardcover,452,2014,2014,2016/06/20,2016/03/24,meh,meh (#12),read,,,,1,0
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,"Cashore, Kristin",,"=""015206396X""","=""9780152063962""",4,4.06,Harcourt,Hardcover,471,2008,2008,2016/01/01,2016/03/11,,,read,,,,1,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",5,4.27,Ballantine Books,Paperback,429,2003,1973,2016/01/01,2016/03/11,"recommend, romance, what-did-i-just-read, wow, thrilling, shes-perfect-to-me","recommend (#9), romance (#7), what-did-i-just-read (#16), wow (#2), thrilling (#2), shes-perfect-to-me (#5)",read,,,,1,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",3,3.97,Yearling Books,Paperback,211,1973,1962,2014/01/01,2016/03/11,"meh, doesnt-deserve-the-hype","meh (#11), doesnt-deserve-the-hype (#5)",read,,,,1,0
7735333,"Matched (Matched, #1)",Ally Condie,"Condie, Ally",,"=""0525423648""","=""9780525423645""",1,3.62,Dutton Books for Young Readers,Hardcover,369,2010,2010,2015/01/01,2016/03/11,"sucky-af, dystopian, romance, sucky-romance, what-did-i-just-read, doesnt-deserve-the-hype, die","sucky-af (#6), dystopian (#3), romance (#6), sucky-romance (#4), what-did-i-just-read (#15), doesnt-deserve-the-hype (#4), die (#5)",read,,,,1,0
317282,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,"Zevin, Gabrielle",,"=""0374349460""","=""9780374349462""",2,3.66,Farrar Straus Giroux,Hardcover,288,2007,2007,,2016/04/05,meh,meh (#10),read,,,,1,0
9275658,"Legend (Legend, #1)",Marie Lu,"Lu, Marie",,"=""""","=""""",3,4.15,Putnam Juvenile,Hardcover,305,2011,2011,2016/04/05,2016/04/05,"got-boring, what-did-i-just-read, sucky-romance, romance, meh, dystopian","got-boring (#1), what-did-i-just-read (#5), sucky-romance (#2), romance (#4), meh (#9), dystopian (#2)",read,,,,1,0
11614718,"Delirium (Delirium, #1)",Lauren Oliver,"Oliver, Lauren",,"=""0061726834""","=""9780061726835""",1,3.95,HarperCollins,Paperback,441,2012,2011,2016/04/05,2016/04/05,"cliche, sucky-af, die, romance, sucky-romance, doesnt-deserve-the-hype, dystopian","cliche (#1), sucky-af (#9), die (#1), romance (#5), sucky-romance (#3), doesnt-deserve-the-hype (#3), dystopian (#1)",read,,,,1,0
15507958,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,"=""""","=""""",5,4.26,Pamela Dorman Books/Viking,Hardcover,369,2012,2012,,2016/04/11,"shes-perfect-to-me, recommend, on-life-and-living, what-did-i-just-read, romance","shes-perfect-to-me (#2), recommend (#12), on-life-and-living (#4), what-did-i-just-read (#8), romance (#3)",read,,,,1,0
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"Carter, Ally",,"=""1423100034""","=""9781423100034""",1,3.84,Hyperion Book CH,Hardcover,284,2006,2006,2014/01/01,2016/03/11,,,read,,,,1,0
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",3,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,2016/06/06,2016/07/08,"nonfiction, wow, shes-perfect-to-me","nonfiction (#4), wow (#1), shes-perfect-to-me (#4)",read,,,,1,0
21897317,The Magician's Lie,Greer Macallister,"Macallister, Greer",,"=""1402298684""","=""9781402298684""",0,3.67,Sourcebooks Landmark,Hardcover,312,2015,2015,,2016/06/04,to-read,to-read (#8),to-read,,,,0,0
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",1,3.96,Riverhead Books,Hardcover,336,2015,2015,2016/01/01,2016/03/10,"sucky-af, die, doesnt-deserve-the-hype, what-did-i-just-read","sucky-af (#3), die (#4), doesnt-deserve-the-hype (#2), what-did-i-just-read (#14)",read,,,,1,0
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",2,4.35,Harpercollins Childrens Books,Hardcover,176,2002,1974,2012/01/01,2016/03/11,recommend,recommend (#8),read,,,,1,0
1547336,Secrets of Vesuvius (Time Quest),Sara C. Bisel,"Bisel, Sara C.","Jane Bisel, Shelley Tanaka, Paul Denis","=""0590438514""","=""9780590438513""",3,4.32,Scholastic,Paperback,64,1991,1991,2015/01/01,2016/03/10,nonfiction,nonfiction (#1),read,,,,1,0
20170580,Nest,Esther Ehrlich,"Ehrlich, Esther",,"=""0385386079""","=""9780385386074""",1,4.00,Wendy Lamb Books,Hardcover,336,2014,2014,2016/05/11,2016/05/22,"cliche, die, got-boring, random, sucky-af, on-life-and-living","cliche (#3), die (#3), got-boring (#2), random (#3), sucky-af (#12), on-life-and-living (#6)",read,,,,1,0
13260536,The Murmurings,Carly Anne West,"West, Carly Anne",,"=""1442441798""","=""9781442441798""",2,3.60,Simon & Schuster Books for Young Readers,Hardcover,370,2013,2013,,2016/05/08,"meh, what-did-i-just-read, sucky-af, random","meh (#6), what-did-i-just-read (#11), sucky-af (#11), random (#2)",read,,,,1,0
18527498,"Revolution (The Sixties Trilogy, #2)",Deborah Wiles,"Wiles, Deborah",,"=""0545106079""","=""9780545106078""",1,4.09,Scholastic Press,Hardcover,538,2014,2014,2016/04/21,2016/04/10,"die, sucky-af, what-did-i-just-read, assigned-reading","die (#2), sucky-af (#10), what-did-i-just-read (#10), assigned-reading (#1)",read,,,,1,0
693208,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,"=""0316013684""","=""9780316013680""",2,4.06,"Little, Brown Books for Young Readers",Hardcover,230,2007,2007,2016/03/27,2016/03/27,"meh, what-did-i-just-read, on-life-and-living","meh (#4), what-did-i-just-read (#3), on-life-and-living (#2)",read,,,,1,0
49750,An Abundance of Katherines,John Green,"Green, John",,"=""0525476881""","=""9780525476887""",2,3.51,Dutton Books for Young Readers,Hardcover,229,2006,2006,2016/01/12,2016/03/27,"meh, on-life-and-living","meh (#5), on-life-and-living (#1)",read,,,,1,0
6068551,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545123267""","=""9780545123266""",1,3.76,Scholastic Press,Hardcover,392,2009,2009,2016/01/01,2016/03/11,"cliche, what-did-i-just-read","cliche (#2), what-did-i-just-read (#4)",read,,,,1,0
7094569,"Feed (Newsflesh, #1)",Mira Grant,"Grant, Mira",,"=""0316081051""","=""9780316081054""",2,3.85,Orbit,Mass Market Paperback,599,2010,2010,2016/04/01,2016/03/11,,,read,,,,1,0
